Lexical item,Level,Topic,Subtopic,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context tree
Collar,A1-A2,Compras y tiendas,Complementos y calzados,[['collar']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Collar ,B1,Compras y tiendas,"Ropa, calzado y complementos",[['collar']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Colmena,B1,Geografía y naturaleza,En el campo,[['colmena']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Colombia,A1-A2,Ocio,Países de habla hispana y nacionalidades,[['colombia']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Colombiano,A1-A2,Ocio,Países de habla hispana y nacionalidades,[['colombiano']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Colonia,A1-A2,Salud e higiene,Cuerpo e higiene personal,[['colonia']],1,31956,3.1293027913380896e-05,0.0002396644475817373,"(6, 6, 6.0, 4, 4, 4.0)","{'españa', 'su', 'y'}","[9, 248, 590]",282.3333333333333,31956,0.008835064880877874,0.004823107065744856,"(2.6666666666666665, 22, 8.174866350768484, 1.3333333333333333, 14, 4.857678755847154)"
Color,B1,Artes,"Arquitectura, escultura, pintura",[['color']],2,31956,6.258605582676179e-05,2.1030553315705825e-05,"(9, 13, 11.0, 7, 10, 8.5)","{'burdeo', 'por', 'el', 'uno', 'falda', 'algodón', 'y', 'hueso', 'lino', 'americana', 'de'}","[1, 200, 1009, 531, 1, 1, 590, 1, 1, 4, 746]",280.45454545454544,31956,0.008776271919343643,0.00340340053901412,"(6.545454545454546, 19.272727272727273, 9.70164473209092, 4.454545454545454, 12.363636363636363, 6.477996361351272)"
Colorido,B2,Artes,Artes plásticas,[['colorido']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Columna,B2,Individuo y relaciones personales,Sensaciones y percepciones,[['columna']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Columpiarse,B1,Geografía y naturaleza,Safari fotográfico,"[['columpiar', 'él']]",0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Columpiarse,B2,Ocio,Juegos y pasatiempos,"[['columpiar', 'él']]",0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Columpio,B1,Geografía y naturaleza,Safari fotográfico,[['columpio']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Columpio,B2,Ocio,Juegos y pasatiempos,[['columpio']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Comba,B2,Ocio,Juegos y pasatiempos,[['comba']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Combinar,B1,Compras y tiendas,"Ropa, calzado y complementos",[['combinar']],1,31956,3.1293027913380896e-05,1.7077060686627506e-05,"(17, 17, 17.0, 14, 14, 14.0)","{'épico', 'él', 'poesía', 'y', 'lírico'}","[2, 735, 4, 590, 2]",266.6,31956,0.008342721241707348,0.0034444442513738485,"(9, 21, 12.267639801683385, 4.2, 15.2, 7.74415081286752)"
Combinar con,B1,Compras y tiendas,"Ropa, calzado y complementos","[['combinar', 'con']]",0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Combustible ,B2,Medioambiente,Problemas medioambientales,[['combustible']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Comedia,B1,Artes,Cine,[['comedia']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
