,Lexical item,Level,Topic 1,Subtopic 1,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context Tree
3237,Sentirse mal,A1-A2,Salud e higiene,En el centro de salud,"[['sentir', 'él', 'mal']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3238,Sentirse mal,B1,Individuo y relaciones personales,Sentimientos y estados de ánimo,"[['sentir', 'él', 'mal']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3239,Sentirse mal,B1,Salud y cuidados personales,El cuerpo humano y la salud,"[['sentir', 'él', 'mal']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3240,Separación ,B1,Individuo y relaciones personales,Relaciones personales,[['separación']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3241,Separación de poderes,B2,Justicia,Ley y orden,"[['separación', 'de', 'poder']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3242,Separado,A1-A2,Individuo y relaciones personales,Familia,[['separado']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3243,Separado,B1,Individuo y relaciones personales,Relaciones personales,[['separado']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3244,Separarse ,B1,Individuo y relaciones personales,Relaciones personales,"[['<unk>eparar', 'él']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3245,Septiembre,A1-A2,Fecha y hora,Meses,[['septiembre']],2,35991,5.556944791753494e-05,0.00023958574887291358,"(4, 6, 5.0, 2, 3, 2.5)","{'en', 'no', 'de', 'llover', 'casi', 'a', 'junio', 'día', 'el'}","[539, 506, 914, 4, 26, 669, 6, 86, 1407]",461.8888888888889,35991,0.012833455277399597,0.0075449923030323175,"(2.4444444444444446, 18, 5.782397312520111, 1.3333333333333333, 8, 3.3089089119150334)"
3246,Séptimo,A1-A2,Información y medios de comunicación,Números ordinales y cardinales,[['séptimo']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3247,Septuagésimo,A1-A2,Información y medios de comunicación,Números ordinales y cardinales,[['septuagésimo']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3248,Sequía,B1,Medioambiente,Desastres naturales,[['sequía']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3249,Sequía,B2,Medioambiente,Problemas medioambientales,[['sequía']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3250,Ser como de la familia,B2,Individuo y relaciones personales,Relaciones familiares,"[['ser', 'como', 'de', 'el', 'familia']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3251,Ser condenado,B1,Justicia,En el juzgado,"[['ser', 'condenar']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3252,Ser coser y cantar,B2,Educación,Educación,"[['ser', 'coser', 'y', 'cantar']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3253,Ser de dominio público,B2,Comunicación,Comunicación personal,"[['ser', 'de', 'dominio', 'público']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3254,Ser el vivo retrato de alguien,B2,Artes,Artes plásticas,"[['ser', 'el', 'vivo', 'retrato', 'de', 'alguien']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3255,Ser más corto que las mangas de un chaleco,B2,Compras y tiendas,De compras,"[['ser', 'más', 'corto', 'que', 'el', 'manga', 'de', 'uno', 'chaleco']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3256,Serie,B1,Ocio,Tiempo libre y entretenimiento,[['serie']],5,35991,0.00013892361979383734,0.0005763506266666515,"(3, 9, 5.4, 2, 5, 3.2)","{'detective', 'capítulo', 'en', 'enganchado', 'su', 'de', 'a', 'el', 'adiós', 'uno', 'como', '...', 'netflix'}","[13, 2, 539, 1, 173, 914, 669, 1407, 6, 684, 35, 228, 4]",359.61538461538464,35991,0.009991814192864455,0.006053725064449995,"(2.769230769230769, 15.461538461538462, 5.6999969984863395, 1.5384615384615385, 7.6923076923076925, 3.3749509807588343)"
3257,Serio,A1-A2,Individuo y relaciones personales,Carácter,[['serio']],10,35991,0.0002778472395876747,0.00047612186752879975,"(2, 8, 4.9, 2, 5, 2.8)","{'felicitación', 'en', 'herrero', 'murmurar', 'haber', 'nervioso', 'policía', 'pedro', 'preguntar', 'su', 'poner', 'cara', 'querer', 'mucho', 'estar', 'caminar', 'ir', 'bueno', 'tomar', 'y', 'ser', 'decir', 'el', 'parecer'}","[3, 539, 8, 4, 331, 22, 48, 10, 86, 173, 42, 9, 94, 295, 389, 11, 257, 37, 39, 767, 552, 266, 1407, 71]",227.5,35991,0.006321024700619599,0.00498126387201645,"(2.125, 15.208333333333334, 5.730876178438626, 1.25, 8.083333333333334, 3.3101568547742795)"
3258,Serpiente ,B1,Geografía y naturaleza,Safari fotográfico,[['serpiente']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3259,Servicio de atención al cliente,B2,Comunicación,Comunicación personal,"[['servicio', 'de', 'atención', 'a', 'el', 'cliente']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3260,Servicio de habitaciones,A1-A2,"Viajes, transportes y alojamiento",En el hotel,"[['servicio', 'de', 'habitación']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3261,Servicio de seguridad,B2,Justicia,Ley y orden,"[['servicio', 'de', 'seguridad']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3262,Servicio postal,B1,Servicios,Servicio postal,"[['servicio', 'postal']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3263,Servicios financieros,B2,Economía,Economía y finanzas,"[['servicios', 'financiero']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3264,Servidor de acceso ,B2,Comunicación,Comunicación personal,"[['servidor', 'de', 'acceso']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3265,Servilleta,A1-A2,Alimentación,Utensilios de cocina y de mesa,[['servilleta']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3266,Sesenta,A1-A2,Información y medios de comunicación,Números ordinales y cardinales,[['sesenta']],2,35991,5.556944791753494e-05,0.0001988068174464248,"(3, 4, 3.5, 3, 4, 3.5)","{'año', 'ahora', 'dos', 'uno', 'tener', 'y'}","[54, 85, 73, 684, 270, 767]",322.1666666666667,35991,0.008951311902049586,0.007071619798400923,"(2.1666666666666665, 17.166666666666668, 5.619676231174427, 1.1666666666666667, 9, 3.430437055463508)"
3267,Sesión,B1,Artes,Cine,[['sesión']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3268,Setecientos,A1-A2,Información y medios de comunicación,Números ordinales y cardinales,[['seteciento']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3269,Setenta,A1-A2,Información y medios de comunicación,Números ordinales y cardinales,[['setenta']],1,35991,2.778472395876747e-05,3.948049769098877e-05,"(8, 8, 8.0, 3, 3, 3.0)","{'año', 'ser', 'elías', 'casi', 'tener'}","[54, 552, 10, 26, 270]",182.4,35991,0.005067933650079187,0.0052540490561751195,"(2.6, 15.6, 5.693527189396755, 1.4, 8.4, 3.328699368264586)"
3270,Sexagésimo,A1-A2,Información y medios de comunicación,Números ordinales y cardinales,[['sexagésimo']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3271,Sexto,A1-A2,Información y medios de comunicación,Números ordinales y cardinales,[['sexto']],1,35991,2.778472395876747e-05,2.2155612881580075e-05,"(8, 8, 8.0, 5, 5, 5.0)","{'en', 'de', 'siguiente', 'derecha', 'el'}","[539, 914, 3, 15, 1407]",575.6,35991,0.015992887110666557,0.007455308519255081,"(2.8, 17, 6.199169852680791, 1.6, 8.2, 3.6361540745261403)"
3272,Sexto sentido,B2,Individuo y relaciones personales,Sensaciones y percepciones,"[['sexto', 'sentido']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3273,Siete,A1-A2,Información y medios de comunicación,Números ordinales y cardinales,[['siete']],7,35991,0.0001944930677113723,0.00020356249368044062,"(5, 18, 9.142857142857142, 2, 10, 4.857142857142857)","{'diez', 'tarde', 'mes', 'ser', 'mañana', 'doce', 'de', 'empezar', 'que', 'a', 'cuarto', 'embajada', 'hacer', 'ya', 'seis', 'o', 'el', 'menos'}","[12, 36, 12, 552, 56, 12, 914, 62, 389, 669, 8, 7, 110, 85, 15, 66, 1407, 16]",246.0,35991,0.006835042093856798,0.004514091231975728,"(2.6666666666666665, 18.22222222222222, 6.385650310552096, 1.3333333333333333, 8.666666666666666, 3.607595386092069)"
3274,Silbato,B1,Ocio,Deportes de equipo,[['silbato']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3275,Silla,A1-A2,Trabajo,En la oficina,[['silla']],13,35991,0.0003612014114639771,0.00031663616096222057,"(4, 9, 6.461538461538462, 3, 6, 4.0)","{'sacar', 'sólo', 'en', 'fuera', 'mesa', 'sentar', 'cargar', 'rápido', 'de', 'poner', 'por', 'él', 'beber', 'conseguir', 'ainoa', 'rueda', 'centro', 'sentado', 'golpe', 'uno', 'y', 'subir', 'llevar', 'meter', 'plegado', 'a', 'el'}","[20, 39, 539, 8, 32, 25, 1, 14, 914, 42, 201, 784, 10, 4, 29, 7, 17, 10, 6, 684, 767, 18, 47, 11, 1, 669, 1407]",233.55555555555554,35991,0.006489276640147691,0.003954880479998978,"(2.962962962962963, 13.592592592592593, 5.890802928775841, 1.5555555555555556, 6.962962962962963, 3.4419529412290335)"
3276,Sillón,A1-A2,Vivienda,Salón,[['sillón']],3,35991,8.33541718763024e-05,9.338445505055885e-05,"(6, 12, 9.333333333333334, 3, 4, 3.3333333333333335)","{'cómodo', 'sentar', 'él', 'para', 'en', 'haber', 'a', 'el', 'uno', 'y', 'vitrina', 'mesita'}","[2, 25, 784, 116, 539, 331, 669, 1407, 684, 767, 5, 2]",444.25,35991,0.012343363618682449,0.007390681420329584,"(3, 18.083333333333332, 6.287888947752714, 1.5, 8.083333333333334, 3.393763532959951)"
3277,Símbolo químico,B2,Ciencia y tecnología,Ciencia y tecnología,"[['símbolo', 'químico']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3278,Simpático,A1-A2,Individuo y relaciones personales,Carácter,[['simpático']],7,35991,0.0001944930677113723,0.00047698387040670173,"(3, 5, 3.857142857142857, 1, 4, 2.5714285714285716)","{'mono', 'tanto', 'haber', 'con', 'compañera', 'todo', 'él', 'verdad', 'pero', 'carmen', 'mucho', 'tú', 'raro', 'uno', 'quizás', 'y', 'ser', 'el', 'parecer', 'hombre'}","[2, 31, 331, 192, 2, 125, 784, 41, 196, 28, 295, 178, 19, 684, 6, 767, 552, 1407, 71, 86]",289.85,35991,0.00805340223944875,0.005871653010561546,"(2.4, 16.2, 5.8943791370502066, 1.4, 8.4, 3.3058595606897327)"
3279,Sin conservantes ni colorantes,B2,Alimentación,Alimentación nutritiva,"[['sin', 'conservante', 'ni', 'colorante']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3280,Sin hueso,B2,Alimentación,Alimentación nutritiva,"[['sin', 'hueso']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3281,Sinagoga,B1,Artes,"Arquitectura, escultura, pintura",[['sinagoga']],18,35991,0.0005001250312578145,0.0005847614922019343,"(3, 10, 6.0, 2, 7, 3.5)","{'en', 'olvidar', 'poder', 'azul', 'cerca', 'haber', 'nuevo', 'misterio', 'de', 'ese', 'que', 'ahí', 'saber', 'querer', 'verdad', '...', 'estar', 'trabajar', 'no', 'cándido', 'esquina', 'debajo', 'cosa', 'ir', 'fin', 'uno', 'salir', 'quizá', 'encontrar', 'como', 'puerta', 'abrir', 'toledo', 'mi', 'a', 'dar', 'ver', 'el'}","[539, 12, 120, 21, 28, 331, 22, 2, 914, 143, 389, 6, 163, 94, 41, 228, 389, 44, 506, 34, 9, 4, 51, 257, 20, 684, 63, 9, 41, 35, 46, 30, 14, 69, 669, 40, 112, 1407]",199.6315789473684,35991,0.005546708314505527,0.004464481441997166,"(2.3421052631578947, 15.131578947368421, 5.818587293004043, 1.3157894736842106, 8.105263157894736, 3.423389291963259)"
3282,Sinagoga ,A1-A2,Ciudad,Ciudad,[['sinagoga']],18,35991,0.0005001250312578145,0.0005847614922019343,"(3, 10, 6.0, 2, 7, 3.5)","{'en', 'olvidar', 'poder', 'azul', 'cerca', 'haber', 'nuevo', 'misterio', 'de', 'ese', 'que', 'ahí', 'saber', 'querer', 'verdad', '...', 'estar', 'trabajar', 'no', 'cándido', 'esquina', 'debajo', 'cosa', 'ir', 'fin', 'uno', 'salir', 'quizá', 'encontrar', 'como', 'puerta', 'abrir', 'toledo', 'mi', 'a', 'dar', 'ver', 'el'}","[539, 12, 120, 21, 28, 331, 22, 2, 914, 143, 389, 6, 163, 94, 41, 228, 389, 44, 506, 34, 9, 4, 51, 257, 20, 684, 63, 9, 41, 35, 46, 30, 14, 69, 669, 40, 112, 1407]",199.6315789473684,35991,0.005546708314505527,0.004464481441997166,"(2.3421052631578947, 15.131578947368421, 5.818587293004043, 1.3157894736842106, 8.105263157894736, 3.423389291963259)"
3283,Sincero,B1,Individuo y relaciones personales,Cáracter y personalidad,[['sincero']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3284,Sincero,B2,Individuo y relaciones personales,Valores y comportamientos personales,[['sincero']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3285,Sindicato ,B1,Trabajo,Trabajo,[['sindicato']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3286,Síntoma ,B2,Salud y cuidados personales,Salud y enfermedad,[['síntoma']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3287,Sistema antivirus,A1-A2,Información y medios de comunicación,Internet,"[['sistema', 'antivirus']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3288,Sistema nervioso,B2,Ciencia y tecnología,Ciencia y tecnología,"[['sistema', 'nervioso']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3289,Snowboard,B1,Ocio,Deportes de invierno y aventura,[['snowboard']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3290,Sobre,A1-A2,Información y medios de comunicación,Localización,[['sobre']],18,35991,0.0005001250312578145,0.0010989859934051331,"(3, 8, 5.055555555555555, 1, 5, 3.4444444444444446)","{'sacar', 'en', 'haber', 'diferente', 'bolsillo', 'yo', 'mesa', 'cama', 'zapato', 'preguntar', 'hablar', 'caer', 'con', 'su', 'de', 'que', 'abierto', 'todo', 'él', 'dejar', 'curso', 'dónde', 'tú', 'locutor', 'grande', 'lado', 'estar', 'no', 'cosa', 'campo', 'tema', 'uno', 'piedra', 'y', 'varios', 'qué', 'ser', 'puerta', 'más', 'robo', 'dar', 'mechero', 'periódico', 'el', 'último'}","[20, 539, 331, 11, 10, 343, 32, 12, 2, 86, 76, 7, 192, 173, 914, 389, 12, 125, 784, 29, 3, 36, 178, 2, 20, 33, 389, 506, 51, 6, 2, 684, 7, 767, 6, 180, 552, 46, 106, 20, 40, 3, 30, 1407, 13]",203.86666666666667,35991,0.005664379057727395,0.004341246132633304,"(2.8444444444444446, 14.28888888888889, 5.903976856394538, 1.8, 7.466666666666667, 3.5968789393548466)"
3291,Sobre,A1-A2,Trabajo,En la oficina,[['sobre']],18,35991,0.0005001250312578145,0.0010989859934051331,"(3, 8, 5.055555555555555, 1, 5, 3.4444444444444446)","{'sacar', 'en', 'haber', 'diferente', 'bolsillo', 'yo', 'mesa', 'cama', 'zapato', 'preguntar', 'hablar', 'caer', 'con', 'su', 'de', 'que', 'abierto', 'todo', 'él', 'dejar', 'curso', 'dónde', 'tú', 'locutor', 'grande', 'lado', 'estar', 'no', 'cosa', 'campo', 'tema', 'uno', 'piedra', 'y', 'varios', 'qué', 'ser', 'puerta', 'más', 'robo', 'dar', 'mechero', 'periódico', 'el', 'último'}","[20, 539, 331, 11, 10, 343, 32, 12, 2, 86, 76, 7, 192, 173, 914, 389, 12, 125, 784, 29, 3, 36, 178, 2, 20, 33, 389, 506, 51, 6, 2, 684, 7, 767, 6, 180, 552, 46, 106, 20, 40, 3, 30, 1407, 13]",203.86666666666667,35991,0.005664379057727395,0.004341246132633304,"(2.8444444444444446, 14.28888888888889, 5.903976856394538, 1.8, 7.466666666666667, 3.5968789393548466)"
3292,Sobreexplotación,B2,Medioambiente,Problemas medioambientales,[['sobreexplotación']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3293,Sobrepeso,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['sobrepeso']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3294,Sobrino,A1-A2,Individuo y relaciones personales,Familia,[['sobrino']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3295,Sociable,A1-A2,Individuo y relaciones personales,Carácter,[['sociable']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3296,Socio,B2,Ocio,Deportes,[['socio']],10,35991,0.0002778472395876747,0.0007473334959500322,"(4, 14, 6.9, 2, 6, 3.8)","{'lola', 'buen', 'haber', 'otro', 'su', 'de', 'seguir', 'no', 'completamente', 'siempre', 'aún', 'uno', 'y', 'qué', 'ser', 'llamar', 'miguel', 'mi', 'omedes', 'a', 'el'}","[31, 50, 331, 97, 173, 914, 29, 506, 3, 39, 3, 684, 767, 180, 552, 55, 9, 69, 2, 669, 1407]",312.85714285714283,35991,0.008692649352814394,0.006106500374658308,"(2.4761904761904763, 16.428571428571427, 6.059829660209797, 1.3333333333333333, 8.047619047619047, 3.364357268472916)"
3297,Sofá,A1-A2,Vivienda,Salón,[['sofá']],3,35991,8.33541718763024e-05,0.00020407700667482404,"(4, 9, 5.666666666666667, 3, 4, 3.6666666666666665)","{'sacar', 'cómodo', 'sentar', 'en', 'su', 'verónica', 'pronto', 'a', 'uno', 'y', 'el', 'servir'}","[20, 2, 25, 539, 173, 13, 7, 669, 684, 767, 1407, 4]",359.1666666666667,35991,0.009979346688523983,0.005781297005950262,"(3.25, 16.666666666666668, 6.537939147960023, 1.5, 7.5, 3.3869746431008565)"
3298,Sofreír,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['sofreír']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3299,Sofrito,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['sofrito']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3300,Sol,A1-A2,Geografía y naturaleza,Estaciones,[['sol']],14,35991,0.0003889861354227446,0.0008627848788712893,"(2, 16, 7.071428571428571, 1, 7, 3.7142857142857144)","{'en', 'hoy', 'buen', 'tomo', 'yo', 'día', 'gustar', 'comer', 'con', 'cuando', 'temperatura', 'de', 'buffff', 'perder', 'detrás', 'él', 'querer', 'pero', '...', 'mucho', 'estar', 'no', 'gafas', 'nueve', 'tomar', 'bañar', 'uno', 'hacer', 'y', 'si', 'ser', 'jugar', 'enorme', 'primavera', 'estupendo', 'el'}","[539, 35, 50, 1, 343, 86, 60, 17, 192, 42, 1, 914, 1, 7, 16, 784, 94, 196, 228, 295, 389, 506, 8, 8, 39, 3, 684, 110, 767, 42, 552, 4, 4, 4, 5, 1407]",234.25,35991,0.00650857158734128,0.005009224536467611,"(3.111111111111111, 16.77777777777778, 6.615983623124509, 1.5277777777777777, 7.583333333333333, 3.39821961496459)"
