Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
Mancha,B2,7,76018,9.20834539188087e-05,9.24841222387365e-05,"(3, 12, 9.0, 1, 11, 6.0)",447.6111111111111,76018,0.005888225303363823,0.002488707415627172,"(4.555555555555555, 19.22222222222222, 8.521763758343806, 2.7222222222222223, 13.666666666666666, 5.377230482595583)"
Mandar una carta,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Manejar software libre,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Maniobra,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Maniobra de giro a la izquierda,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Mano,A1-A2,54,76018,0.0007103580730879528,0.0008586685908075016,"(3, 30, 9.462962962962964, 2, 26, 5.703703703703703)",198.70833333333334,76018,0.0026139642365404685,0.0017794653910156476,"(4.308333333333334, 18.808333333333334, 8.923806900280463, 2.7083333333333335, 12.491666666666667, 5.276079051868771)"
Manta,A1-A2,3,76018,3.946433739377516e-05,8.744611329992878e-05,"(10, 15, 12.0, 5, 9, 7.0)",820.0,76018,0.010786918887631877,0.0045265850473137316,"(3.3846153846153846, 24.53846153846154, 8.95357825012464, 2, 19.46153846153846, 5.04403500361727)"
Mantel,A1-A2,1,76018,1.3154779131258386e-05,7.839322803749509e-05,"(6, 6, 6.0, 3, 3, 3.0)",863.6666666666666,76018,0.01136134424303016,0.00395436135595202,"(3.5, 24.166666666666668, 8.705934685328787, 1.6666666666666667, 16.833333333333332, 4.679019168851539)"
Mantener el contacto,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Mantenerse en forma,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Mantenimiento,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Mantequilla,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Manzana,A1-A2,9,76018,0.00011839301218132548,0.0001346944916883289,"(4, 16, 8.88888888888889, 3, 10, 6.0)",472.2352941176471,76018,0.00621215099210249,0.003089175060452669,"(3.7058823529411766, 20.08823529411765, 8.44738514573209, 2.264705882352941, 14.735294117647058, 5.128311934654068)"
Manzano,B1,1,76018,1.3154779131258386e-05,4.570564192550118e-06,"(14, 14, 14.0, 7, 7, 7.0)",853.8333333333334,76018,0.01123198891490612,0.003692725717432163,"(3.3333333333333335, 23.5, 8.865128599833255, 1.5, 17.5, 5.012926566864454)"
Mapa,A1-A2,1,76018,1.3154779131258386e-05,2.376244552389706e-05,"(3, 3, 3.0, 3, 3, 3.0)",1262.25,76018,0.016604619958430898,0.005401030903571717,"(2.25, 23.25, 6.803652684161159, 1.25, 20.25, 4.115641614169697)"
Mapa de carretera,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Maquillador,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Maquillarse,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Maquinilla de afeitar,A1-A2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Mar,A1-A2,44,76018,0.000578810281775369,0.0005515102323086972,"(3, 30, 10.613636363636363, 2, 26, 5.954545454545454)",216.33695652173913,76018,0.002845864880972127,0.0017408857588477808,"(3.9239130434782608, 19.880434782608695, 8.914213024906811, 2.282608695652174, 12.847826086956522, 5.076174591678003)"
Marcar un gol,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Marcar un número de teléfono,A1-A2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Marco,B2,4,76018,5.2619116525033545e-05,4.2524244473581605e-05,"(5, 13, 7.5, 2, 6, 3.5)",369.6666666666667,76018,0.004862883352188516,0.002781670051783333,"(2.933333333333333, 20.466666666666665, 8.147371883034426, 2.066666666666667, 14, 4.642426572588558)"
