Lexical item;Level
plantilla de trabajadores;B2
plata;B1
platea;B2
plato;A2
plato combinado;A2
plato de postre;A2
plato del día;A2
plato preparado;B1
playa;A1
plaza;A1
plaza de toros;B1
plaza del garaje;A2
plaza mayor;A2
plazo;B1
pluma;B2
población;B1
población activa;B2
población adulta;B2
población joven;B2
población urbana;B2
poblar;B2
pobre;A2
pobreza;B1
pocas calorías;B2
poco;A1
poco hecho;B1
poder;B2
poder judicial;B2
poder legislativo;B2
poder político;B2
podrido;B2
poema;B1
poesía;B1
poeta;B1
política;A2
político;B1
polen;B2
policía;A1
policía de tráfico;B1
policía municipal;B2
polideportivo;A2
politeísta;B2
pollo;B1
pollo de corral;B2
polo norte;B1
polo sur;B1
polución;B1
pomada;B1
pompa;B2
poner;A2
poner dinero;B1
poner el despertador;A2
poner el intermitente;B2
poner el lavaplatos;B1
poner el lavavajillas;B1
poner en copia;B1
poner en copia oculta;B1
poner en duda;B2
poner en escena;B2
poner en escena una obra teatral;B2
poner en marcha;B2
poner gasolina;B1
poner huevos;B1
poner la lavadora;B1
poner la mesa;B1
poner la radio;B1
poner la televisión;B1
poner las notas;B2
poner los platos;B1
poner notas;B2
poner rebajas;B1
poner un electrodoméstico;B1
poner un enchufe;B2
poner un esparadrapo;B2
poner un huevo;B2
poner un punto de luz;B2
poner un restaurante;B2
poner una denuncia;B2
poner una diapositiva;B2
poner una escayola;B2
poner una gasa;B2
poner una multa;B2
poner una obra de teatro;B1
poner una película;B1
poner una reclamación;B2
poner una transparencia;B2
poner una venda;B2
ponerse;A2
ponerse al teléfono;B1
ponerse bien;B1
ponerse contento;B1
ponerse de buen humor;B1
ponerse de espaldas;B2
ponerse de frente;B2
ponerse de mal humor;B1
ponerse de perfil;B2
ponerse de pie;B2
ponerse de rodillas;B2
ponerse el casco;B2
ponerse el cinturón de seguridad;B2
ponerse el sol;B2
ponerse el termómetro;B1
ponerse enfermo;B1
ponerse furioso;B2
ponerse guapo;B2
ponerse histérico;B2
ponerse malo;B1
ponerse rojo;B2
ponerse triste;B1
ponerse un traje;A2
ponerse una mascarilla;B2
ponerse una pomada;B2
ponerse una vacuna;B1
pop;A2
popular;B1
por cuenta ajena;B2
por cuenta propia;B2
por escrito;B2
por favor;A1
por la mañana;A1
por la noche;A1
por la tarde;A1
porche;B1
poro;B2
portátil;A2
portada;B2
portarse;B1
portarse bien;B1
portarse mal;B1
portería;B1
portero;B1
posdata;B1
posgrado;B2
posibilidad;B1
posibilidad de promoción;B1
positivo;B2
posproducción;B2
postal;A1
postre;A1
postura;B1
prácticas;B1
préstamo;B2
príncipe;A2
practicante;B2
practicar;A2
practicar la religión;B1
practicar un deporte;A2
prado;B1
preadolescencia;B2
precaución;B2
precio;A1
precios especiales;B1
precisión;B2
precocinado;B2
prefijo;A2
pregrado;B1
pregunta;A1
preguntar;A2
premiar;B2
premio;B2
premio literario;B2
prenda;B2
prensa;B1
prensa amarilla;B2
prensa del corazón;B2
prensa deportiva;B2
prensa digital;B2
prensa económica;B2
prensa escrita;B2
prensa gratuita;B2
prensa rosa;B2
preocupación;B1
preocupado;B1
preocupar;B1
preocuparse;B1
preparar;B1
preparar la cena;B1
preparar la comida;B1
preparar un examen;B2
preparar un presupuesto;B2
preparar una comida;B2
preparar una factura;A2
prepararse;B2
prepararse un examen;B2
preproducción;B2
presentación;B2
presentador;A2
presentar;A2
presentar el currículum vítae;B1
presentar el pasaporte;B1
presentar la declaración de la renta;B2
presentar un presupuesto;B2
presentar un proyecto;B2
presentarse;A2
presentarse a elecciones;B2
presentarse a las elecciones;B2
presentarse a un examen;B2
preservar;B2
preservar el medio ambiente;B2
preservativo;B1
presidente;A2
prestar;B2
prestar dinero;B2
presupuesto;B2
prevenir;B2
prevenir el estrés;B2
prevenir los riesgos laborales;B2
previsión meteorológica;B2
previsualización;B2
previsualizar;B2
primavera;A1
primaveral;A2
primer apellido;A1
primer ministro;A2
primer plano;B2
primer plato;A1
primer tiempo;B1
primera comunión;B2
primera página;B2
primero;A1
primo;A1
princesa;A2
principal;B2
principio;B2
prisión;B2
prisionero;B2
privado;B1
probador;A2
probar;B1
probar una bebida;B1
probarse;A2
probarse ropa;A2
problema medioambiental;B2
procedimiento;B2
procesador;B2
procesador de textos;B2
procesamiento;B2
procesar;B2
procesión;B2
proceso;B1
proceso de selección;B2
proceso de selección de personal;B2
producción;B1
producir;B1
producirse;B1
producirse un accidente;B2
producto;B2
producto alimenticio;B2
producto congelado;B2
producto dietético;B2
producto fresco;B2
producto natural;B1
producto orgánico;B2
producto para diabéticos;B2
productor;B2
productos cosméticos;B2
productos de belleza;B2
productos precocinados;B2
productos ricos en fibra;B2
profesión;A1
profesión liberal;B1
profesional;B2
profesionalidad;B2
profesor;A1
profesorado;B2
profundidad;B2
profundo;B2
programa;A2
programa de información deportiva;B1
programa de información general;B1
programa del curso;A2
programa electoral;B2
programa radiofónico;B2
programa televisivo;B2
programación;B2
programación apta para todos los públicos;B2
programación cultural;B2
programación de calidad;B2
programación para todos los públicos;B2
programar;B1
programar el horno;B1
programar un electrodoméstico;B1
progresar;B2
progresista;B2
progreso;B1
prohibido aparcar;B2
prohibir;B2
promesa;B2
prometer;B1
promoción;B2
promocionado;B1
promocionar;B1
propaganda;B2
propaganda electoral;B2
propiedad;B1
propietario;B1
propina;A2
proponer;B2
proporción;B2
proporcionar;B2
propuesta;B2
prosa;B2
prosista;B2
prospecto;B2
prostitución;B2
prostituta;B2
protagonista;B1
proteína;B1
protección;B2
protección ciudadana;B2
proteger;B1
proteger el medio ambiente;B1
proteger la naturaleza;B1
protegerse;B1
protegerse de la radiación solar;B2
protestante;B1
protestantismo;B2
proveedor;B2
proveedor de acceso;B2
proveedor de conexión;B2
provincia;B1
provincial;B2
provocar;B2
proyectar;B1
proyectar una diapositiva;B2
proyectar una transparencia;B2
proyecto;B1
proyector;B2
prudente;B2
prueba;B1
prueba anual;B2
prueba cuatrimestral;B2
prueba de nivel;B2
prueba de orina;B1
prueba de sangre;B1
prueba final;B2
prueba parcial;B2
psicólogo;B1
psicología;B1
puñado;B2
publicar;B2
publicar un artículo;B1
publicar un libro;B2
publicar un reportaje;B1
publicar una entrevista;B1
publicar una noticia;B1
publicarse;B1
publicidad;A2
publicista;B1
publicitario;B1
pudrirse;B2
pueblo;A1
puente;B1
puente aéreo;B2
puerta;A1
puerta de embarque;B1
puerto;A1
puerto rico;A2
puertorriqueño;A2
puesto;B1
puesto de socorro;B2
puesto de trabajo;B1
pulmón;B1
pulsaciones;B2
pulsar;B1
pulsera;B1
punta;A2
punto;A1
punto de encuentro;B1
punto de información;B1
puntuación;B2
puntual;A2
puntualidad;B2
puré;A2
pureza;B2
purgatorio;B2
puro;B2
puzle;B2
qué hora es;A1
química;B1
quedar;A2
quedar ajustado;B2
quedar amplio;B2
quedar ancho;B1
quedar apretado;B2
quedar bien;B1
quedar campeón de copa;B2
quedar campeón de liga;B2
quedar campeón del mundo;B2
quedar con;A2
quedar con gente;A2
quedar corto;B1
quedar estrecho;B1
quedar flojo;B2
quedar grande;B1
quedar largo;B1
quedar mal;B1
quedar pequeño;B1
quedar subcampeón de copa;B2
quedar subcampeón de liga;B2
quedar subcampeón del mundo;B2
quedar una asignatura pendiente;B2
quedar una cicatriz;B2
quedarse;B1
quedarse agachado;B2
quedarse de espaldas;B2
quedarse de rodillas;B2
quedarse dormido;B2
quedarse en blanco;B2
quedarse huérfano;B2
quedarse mudo;B2
quedarse quieto;B2
quedarse sin batería;B1
quedarse sin frenos;B2
quedarse sin gasolina;B2
quedarse sin saldo;B1
quedarse viudo;B2
quemadura;B1
quemar;B1
quemar un dedo;B1
quemar una mano;B1
quemarse;B1
quemarse la comida;B1
quemarse la espalda;B2
quemarse los hombros;B2
quemarse un dedo;B1
quemarse una mano;B1
quesito;B1
queso;A2
queso azul;B2
queso de cabra;B2
queso de oveja;B2
queso fresco;B2
queso rallado;B2
quince;A1
quincuagésimo;A2
quiniela;B2
quinientos;A1
quinto;A1
quiosco;A1
quiosquero;A2
quirófano;B2
quisquilloso;B2
quitar;B1
quitar el polvo;B1
quitar la mesa;B1
quitar la sed;B2
quitar los platos;B1
quitar un electrodoméstico;B1
quitarse;A2
quitarse la ropa;A2
quitarse ropa;A2
récord;B2
régimen;B2
régimen de alquiler;B2
rímel;B2
río;A1
raíz;B1
rabino;B2
ración;B2
radiación;B2
radiaciones ultravioletas;B1
radio;A1
radioactividad;B2
radioactivo;B2
radiografía;B2
rallar;B2
rallar queso;B2
rama;B1
ramadán;A2
ramillete;B2
ramillete de flores;B2
ramo;B1
ramo de flores;A2
rapar;B2
raparse;B2
raqueta;B1
rascar;B2
rascarse;B2
rastrillo;B2
ratón;B1
raya;B1
rayo;B2
rayos solares;B2
razón;B2
razonable;B2
razonar;B2
re;B2
reñir;B2
reaccionar;B2
realidad;B2
realismo;B2
realización;B2
realización de una película;B2
realizar;B2
realizar un pago;B2
realizar un presupuesto;B2
realizar un trabajo;B2
realizar una entrevista;B1
realizar una entrevista de trabajo;B1
rebajar;B2
rebajas;B1
rebeldía;B2
rebelde;B2
rebozado;B2
rebozar;B2
rebozar una pechuga;B2
recepción;B1
recepcionista;B1
receta;A2
recetar;B2
rechazar;B2
rechazo;B2
recién nacido;B1
recibidor;A2
recibir;A2
recibir clases;B2
recibir la correspondencia;B2
recibir la educación superior;B2
recibir la educación universitaria;B2
recibir un correo;A2
recibir un fax;A2
recibir un mensaje;A2
recibir un mensaje electrónico;A2
recibir una ayuda;B1
recibir una carta;A2
recibir una llamada;A2
recibir una postal;A2
recibo;B2
recibo de la comunidad;B1
recibo de la luz;B1
recibo del agua;B1
recibo del gas;B1
recibo del teléfono;B2
reciclado;B1
reciclaje;B1
reciclar;B2
reciclar cartón;B1
reciclar latas;B1
reciclar papel;B1
reciclar pilas;B1
reciclar vidrio;B1
recipiente;B2
recitar;B2
recogedor;B1
recoger;B1
recoger el equipaje;B1
recoger la basura;B2
recoger la casa;B2
recoger la cocina;B1
recoger la correspondencia;B2
recoger la mesa;B1
recoger la tienda de campaña;B2
recoger las maletas;B1
recoger los platos;B1
recogerse el pelo;B2
recolectar;B1
recordar;B1
recorrer;B1
recorrer el océano;B2
recorrer el país;B2
recortar;B2
recortarse;B2
recortarse el bigote;B2
recortarse la barba;B2
rectángulo;B1
rectangular;B1
rector;B2
recuerdo;B2
recuperación;B1
recuperar;B2
recursos;B2
recursos económicos;B2
recursos naturales;B1
red;B1
red de falsificación de documentos;B2
red de prostitución;B2
red de teléfono;B2
red de tráfico;B2
red de tráfico de armas;B2
red de transportes;B2
red nacional de ferrocarriles españoles;B2
red telefónica;B2
redacción;B2
redactar;B1
redactar un artículo;B1
redactar un contrato;B2
redactar un reportaje;B1
redactar una entrevista;B1
redactar una noticia;B1
redactor;B2
redactor jefe;B2
reducción;B2
reducción de precio;B2
reducir;B1
reducir la velocidad;B1
reenviar;B1
reenviar un documento;B1
referéndum;B2
reflexión;B2
reflexionar;B2
reforma;B2
reformar;B2
reformar una ley;B2
refresco;B1
regadera;B2
regalar;A2
regalo;A2
regar;B1
regar el jardín;B1
regar las plantas;B1
regar las zonas verdes;B2
región;A2
región poblada;B2
región superpoblada;B2
regional;B1
registrar;B2
registrar el equipaje;B2
registrar las maletas;B2
registrarse;B2
registro;B2
regla;A2
reglado;B2
regulación;B2
regular;B2
regularmente;B2
rehogado;B2
rehogar;B2
reina;A1
reiniciar;B2
reiniciar el ordenador;B2
reivindicación;B2
reivindicar;B2
relámpago;B2
relación;A2
relación amistosa;B2
relación amorosa;B2
relación de pareja;B1
relación laboral;B2
relación personal;B2
relación profesional;B2
relación virtual;B2
relacionar;B1
relacionarse;B1
relacionarse con alguien;B2
relajarse;B1
relatar;B2
relato;B2
religión;A1
religión mayoritaria;B2
religión minoritaria;B2
religioso;B2
rellenar;B2
rellenar una solicitud de empleo;B2
reloj;A1
reloj analógico;B2
reloj de pulsera;B2
reloj digital;B2
remitente;B1
remover;B2
renfe;B2
renovación;B2
renovación de contrato;B2
renovar;B2
renovar el carné de conducir;B2
renovar el permiso de circulación;B2
renovar un contrato;B2
renovar un documento;B1
renta fija;B2
renta variable;B2
rentabilidad;B2
república;A2
república dominicana;A2
reparación;B2
reparar;B1
repartidor;B2
repartir;B2
reparto;B2
reparto del correo;B1
repasar;A2
repasar un ejercicio;A2
repasar una lección;A2
repasar una unidad;A2
repetición;B1
repetir;B1
repetir el curso;B1
reponer;B2
reponer fuerzas;B2
reportar;B2
reportero;B2
representación;B2
representación teatral;B2
representante;B2
representante de empresa;B2
representar;B2
representar una obra teatral;B2
reproducción;B2
reptil;B1
republicano;B1
reserva;A2
reservado;A2
reservar;A2
reservar un billete de autobús;A2
reservar un billete de avión;A2
reservar un billete de tren;A2
reservar una entrada;A2
reservar una entrada por internet;A2
reservar una entrada por teléfono;A2
reservar una habitación;A2
reservar una mesa;A2
resfriado;B1
residencia;B2
residencia estival;B2
residencia permanente;B2
residencia temporal;B2
residuo;B2
residuos atómicos;B2
residuos radiactivos;B2
residuos tóxicos;B2
resignado;B2
resignarse;B2
resolución;B2
resolver;B2
resolver pasatiempos;B2
resolver una duda;B2
respetar;B1
respetar el medio ambiente;B1
respetar la naturaleza;B1
respeto;B1
respirar;B1
responder;A2
responder a un correo;A2
responder a un fax;A2
responder a una llamada;A2
responder a una postal;A2
responder un fax;A2
responder una carta;A2
responder una postal;A2
responsabilidad;B2
responsable;B2
responsable de ventas;B1
restar;B1
restaurante;A1
restaurante chino;A2
restaurante de cuatro tenedores;B2
restaurante de fama internacional;B2
restaurante de tres tenedores;B2
restaurante italiano;A2
restaurante mexicano;A2
restaurante sencillo;B1
restaurante vegetariano;A2
resto;B2
resultado;B2
resultar;B2
resumen;B2
resumido;B2
resumir;B2
resumir un texto;B2
retirar;B2
retirar dinero;B2
retirar el primer plato;B2
retirar el segundo plato;B2
retirar la mesa;B2
retirar los platos;B2
retirarse;B2
retoque;B2
retransmisión deportiva;B1
retransmitir;B1
retransmitir un partido;B1
retrasar;B2
retrasar un vuelo;B2
retrasarse;B2
retraso;B1
retrato;B2
retrato robot;B2
retrete;B1
retroproyector;B2
reunión;A2
reunión de antiguos alumnos;B2
reunión de socios;B2
reunión de vecinos;B2
reunión formal;B1
reunión informal;B1
reunir;B1
reunirse;B1
reutilizar;B1
revelación;B2
revelar;B2
revelar un carrete;B2
revelar una foto;B2
revelar una fotografía;B2
revisar;B1
revisar la instalación eléctrica;B2
revisión;B1
revisión a fondo;B2
revisión anual;B2
revisión de examen;B2
revisión dental;B2
revisión ginecológica;B2
revisión periódica;B2
revisor;B1
revista;B2
revista literaria;B2
revolución;B2
revolución industrial;B2
rey;A1
rezar;B1
rezo;B1
riñón;B2
rico;A2
rico en calcio;B2
rico en calorías;B2
rico en fibra;B2
rico en proteínas;B2
rico en vitaminas;B2
riesgo;B2
rima;B2
rimar;B2
riqueza;B1
ritmo;B2
rival;B2
rivalidad;B2
rizado;A2
robar;B1
robo;B1
robot;B1
robot de cocina;B2
rock;A2
rocoso;B2
rodaje;B2
rodar;B2
rodar una película;B2
rodilla;B1
rojo;A1
rollo;B1
romántico;B2
romanticismo;B2
romero;B2
rompecabezas;B2
romper;B1
romper una relación;B2
romperse;B1
romperse un brazo;B1
romperse una pierna;B1
ron;A2
ropa;A1
ropa de calle;B2
ropa de cama;B2
ropa de deporte;B1
ropa de fiesta;B2
ropa de hombre;A2
ropa de invierno;B1
ropa de montaña;B2
ropa de mujer;A2
ropa de niño;A2
ropa de temporada;B2
ropa de verano;B1
ropa interior;B1
rosa;A1
rotonda;B2
rotulador;A2
rotulador de punta fina;B2
rotulador de punta gruesa;B2
rotulador fluorescente;B2
rubio;A2
rueda;A2
rueda de prensa;B2
rueda de repuesto;B2
rueda pinchada;B1
rumor;B2
rural;B1
ruta;B2
sábado;A1
sábana;A2
sándwich;A1
sándwich mixto;A2
séptimo;A1
símbolo;B2
símbolo químico;B1
síntesis;B2
síntoma;B2
sabbat;A2
saber;A1
saber bien;B1
saber de memoria;B1
saber fatal;B1
saber fenomenal;B1
saber mal;B1
saberse;B1
saberse todo al dedillo;B2
sabor;B1
sabor agradable;B1
sabor bueno;B1
sabroso;B2
sacacorchos;B2
sacapuntas;A1
sacar;B1
sacar al perro;B1
sacar buena nota;B1
sacar conclusiones;B1
sacar dinero;B1
sacar dinero de la cuenta;B1
sacar el carné de conducir;B2
sacar fotos;B1
sacar la basura;B1
sacar la conclusión;B1
sacar los trapos al sol;B2
sacar los trapos sucios;B2
sacar mala nota;B1
sacar un [número cardinal];B2
sacar un notable;B2
sacar un sobresaliente;B2
sacar una carta;B2
sacar una ficha;B2
sacar una foto;B1
sacarse;B2
sacarse algo de la manga;B2
sacarse el carné de conducir;B2
sacerdote;B1
saco;B1
saco de dormir;B1
sagradas escrituras;B2
sal;A2
salón;A1
salón comedor;A2
salón de belleza;B2
sala de cine;B1
sala de conciertos;B2
sala de embarque;B1
sala de espera;A2
sala de estar;A1
sala de exposiciones;B2
sala de llegadas;B1
sala de reuniones;B1
salado;B1
salami;A2
salario;A2
salchichón;B1
salchicha;A2
saldo;B1
salero;B1
sales de baño;B2
salida;A1
salida de emergencia;B1
salida de mercancías;B2
salir;A2
salir a la pizarra;B1
salir al recreo;B2
salir con;B1
salir con alguien;B1
salir con amigos;A2
salir con retraso;B1
salir de copas;B1
salir de fiesta;B1
salir de fin de semana;B1
salir de juerga;B2
salir de marcha;B1
salir de paseo;B1
salir de puente;B1
salir de rebajas;B1
salir de tapas;B1
salir el sol;B1
salir gratis;B2
salir voluntario;B1
salirse;B2
salirse de la carretera;B2
saliva;B2
salmón;A2
salmonete;B2
salsa;A2
salsa de tomate;A2
saltar;B1
saltarse las reglas del juego;B2
saltear;B2
salto;B1
salto de altura;B2
salto de vallas;B2
salud;B1
saludable;B2
saludar;B1
saludar afectuosamente;B2
saludar calurosamente;B2
saludo;B1
salvadoreño;A2
salvaje;B1
salvar;B2
san;B1
sanatorio;B2
sandía;B1
sandalia;B1
sangre;A2
sano;A2
santo;B1
sardina;A2
sartén;B1
satélite;B1
satisfacción;B1
satisfacer;B1
satisfecho;B1
saturno;B2
sauna;B2
savia;B2
saxofón;B1
saxofonista;B1
sazón;B2
sazonar;B2
señal;B2
señal de tráfico;B1
señalar;B2
señor;A1
secador;B1
secador de pelo;B1
secar;B1
secarse;B1
secarse el pelo;B1
secarse las hojas;B1
sección;B1
sección de bebidas;B1
sección de congelados;B1
sección de cultura;B1
sección de deportes;B1
sección de economía;B1
sección de lácteos;B1
seco;B1
secretaría;B1
secretaria;B1
secta;B2
secta religiosa;B2
secta satánica;B2
sector;B2
sector de población;B2
secuencia;B2
secuestrador;B2
secuestrar;B1
secuestrar a alguien;B2
secuestro;B1
secundario;B2
sed;A2
seda;B1
seda dental;B2
seducir;B2
seductor;B2
seguidor;B1
seguir;B1
seguir la pista;B2
seguir las reglas del juego;B2
seguir un programa de radio;B2
seguir un programa de televisión;B2
seguir una pista;B2
seguir una regla;B2
segunda mano;B1
segunda residencia;B2
segundo;A1
segundo apellido;A1
segundo plato;A1
segundo tiempo;B1
seguridad;B2
seguridad ciudadana;B2
seguridad social;A2
seguro;B1
seguro a terceros;B2
seguro a todo riesgo;B1
seguro de enfermedad;B1
seguro de vida;B1
seguro del coche;B1
seguro médico;B1
seguro obligatorio;B1
seguro público;B1
seguro privado;B1
seis;A1
seiscientos;A1
seleccionar;B1
seleccionar una palabra;B1
sello;B1
selva;B1
semáforo;B1
sembrado;B1
sembrar;B1
semilla;B1
seminario;B2
senado;B1
senador;B2
senderismo;B1
senderista;B1
sensación;B1
sensibilidad;B2
sensible;B2
sentado;B1
sentar;B1
sentar bien;B1
sentar mal;B1
sentarse;A2
sentarse a comer;B2
sentarse a la mesa;B2
sentencia;B2
sentenciar;B2
sentido;B2
sentido figurado;B2
sentido literal;B2
sentido metafórico;B2
sentimental;B2
sentimiento;B1
sentir;A2
sentir alegría;B2
sentir angustia;B2
sentir calor;B1
sentir cansancio;B2
sentir confianza;B2
sentir dolor;B2
sentir frío;B1
sentir hambre;B1
sentir respeto;B2
sentir sed;B1
sentir sueño;B1
sentir un calor espantoso;B2
sentir un calor horrible;B2
sentir un frío espantoso;B2
sentir un frío horrible;B2
sentirse;A2
sentirse agobiado;B2
sentirse animado;B2
sentirse bien;A2
sentirse con ánimo;B2
sentirse débil;B1
sentirse dolido;B2
sentirse mal;A2
sentirse regular;B1
separación;B1
separación de poderes;B2
separar;B1
separarse;B1
septiembre;A1
septuagésimo;A2
sequía;B2
ser;A1
ser aficionado a;B1
ser alérgico;B2
ser alcohólico;B2
ser alto;A1
ser atento;B2
ser bajo;A1
ser blanco;B1
ser blanco de piel;B1
ser bonito;A1
ser calvo;A2
ser camarero;A1
ser campeón;B2
ser clavados;B2
ser coleccionista de;B2
ser como de la familia;B2
ser como dos gotas de agua;B2
ser condenado;B1
ser contratado;B2
ser coser y cantar;B2
ser de altura media;B2
ser de altura mediana;B2
ser de altura normal;B2
ser de bali;A2
ser de carácter brusco;B2
ser de carácter débil;B1
ser de carácter difícil;B1
ser de carácter fácil;B1
ser de carácter fuerte;B1
ser de carácter serio;B2
ser de carácter tranquilo;B2
ser de clase alta;B2
ser de clase baja;B2
ser de clase media;B2
ser de dominio público;B2
ser de estatura media;B2
ser de estatura mediana;B2
ser de estatura normal;B2
ser de familia humilde;B2
ser de familia rica;B2
ser de familia trabajadora;B2
ser de laos;A2
ser de mozambique;A2
ser de un equipo;B2
ser de un partido político;B2
ser delgado;A1
ser despedido;B2
ser doctor en;B2
ser doctor en empresariales;B2
ser doctor en filología;B2
ser educado;B1
ser el centro de la fiesta;B2
ser el vivo retrato;B2
ser feo;A2
ser gordo;A2
ser gratis;A2
ser guapo;A2
ser idéntico;B2
ser ilegal;B1
ser indigesto;B2
ser ingeniero;A2
ser injusto;B2
ser interesante;A1
ser justo;B2
ser legal;B1
ser licenciado en;B2
ser licenciado en empresariales;B2
ser licenciado en filología;B2
ser más corto que las mangas de un chaleco;B2
ser maleducado;B1
ser moreno;B1
ser objeto de;B2
ser objeto de análisis;B2
ser objeto de estudio;B2
ser rubio;A2
ser subcampeón;B2
ser trabajador;A2
ser un éxito;B1
ser un genio;B1
ser vegetariano;A2
ser virgen;B2
serie;B1
seriedad;B2
serio;A1
serpiente;B1
servicio;B1
servicio de atención;B2
servicio de atención al cliente;B2
servicio de habitaciones;B1
servicio de información al cliente;B2
servicio de limpieza;B2
servicio de recogida de basura;B2
servicio de seguridad;B2
servicio militar;B2
servicio militar obligatorio;B2
servicio postal;B1
servicios financieros;B2
servicios sociales;B1
servidor;B2
servidor de acceso;B2
servilleta;A2
servir;B1
servir el primer plato;B1
servir el segundo plato;B1
servir una bebida;B1
servir una comida;B1
servir una mesa;B2
sesenta;A1
sesión;B1
sesión de cine;B2
seta;B2
setecientos;A1
setenta;A1
sexagésimo;A2
sexo;A2
sexto;A1
sexto sentido;B2
sexual;B1
siete;A1
signo;B1
signo del zodiaco;B2
silbato;B1
silencio;B1
sillón;A1
silla;A1
silla homologada;B2
simpático;A2
simpatía;B1
sin ánimos;B2
sin amueblar;A2
sin conservantes ni colorantes;B2
sin hogar;B2
sin hueso;B2
sin IVA;A2
sin recursos;B2
sin recursos económicos;B2
sin techo;B2
sin trabajo;B2
sinagoga;B1
sinceramente;B2
sinceridad;B2
sincero;B1
sindicato;B1
sinfonía;B2
sistema;B1
sistema antivirus;B1
sistema nervioso;B2
sitio;B1
situado;B2
snowboard;B1
sobre;A1
sobreexplotación;B2
sobreexplotar;B2
sobrepeso;B1
sobrexplotación;B2
sobrexplotar;B2
sobrino;A1
sociólogo;B1
sociable;A2
socialismo;B2
socialista;B1
sociedad;B2
sociedad de consumo;B2
socio;A2
sociología;B1
socorro;A2
sofá;A1
sofreír;B1
sofrito;B1
sol;A1
soldado;B1
soleado;B1
solicitar;B1
solicitar la tarjeta de cliente;B2
solicitar la tarjeta de fidelidad;B2
solicitar un crédito;B2
solicitar un documento;B1
solicitar un préstamo;B2
solicitar una beca;B1
solicitar una hipoteca;B2
solicitar una plaza;B2
solicitud;B2
solidaridad;B2
solidario;B2
solomillo;B1
solomillo de ternera;B1
soltar;B1
soltero;B1
sombra;B1
sombra de ojos;B2
sombrero;A2
sombrilla;B1
sonar;B1
sonido;B1
sonreír;B2
sopa;A1
sopa de pescado;B1
sopa de verduras;B1
sopera;B2
soplar;B1
soplar el viento;B2
soportar;B1
sorbete;B2
sorbete al cava;B2
sordo;B2
sorprendente;B2
sorprenderse;B2
sorprendido;B2
sorpresa;B1
soso;B1
sospecha;B1
sospechar;B1
sospechoso;B2
sostenible;B2
stop;B1
suave;B1
suavizante;B2
subcampeón;B2
subida;B1
subida salarial;B1
subir;B1
subir de un autobús;B1
subir de un avión;B1
subir de un barco;B1
subir de un coche;B1
subir de un tren;B1
subir de una bicicleta;B1
subir de una moto;B1
subir el desempleo;B2
subir el interés;B1
subir el paro;B2
subir el precio;B1
subir el sueldo;B1
subir la bolsa;B2
subir la marea;B2
subir la temperatura;B1
subirse;B1
subirse a un autobús;B1
subirse a un avión;B1
subirse a un barco;B1
subirse a un coche;B1
subirse a un tren;B1
subirse a una bicicleta;B1
subirse a una moto;B1
subjetivo;B2
submarino;B2
subrayar;B1
subrayar un libro;B1
subtítulo;B2
subtitulado;B2
suceder;B2
suceso;B2
suciedad;B2
sucio;B1
sudar;B1
sudeste;A2
sudor;B2
suegro;B2
sueldo;B1
suelo;A2
suelo húmedo;B1
suelo seco;B1
suelto;B2
suerte;B2
sufrir un desmayo;B2
sufrir un infarto;B2
sufrir una enfermedad;B2
sufrir una lesión;B2
sufrir una parálisis;B2
sufrir una reacción alérgica;B2
suite;B1
suite nupcial;B2
sujetador;A2
sujetar;B2
suma;B1
superar;B2
superar el examen;B2
superar el periodo de prueba;B2
superar un examen;B2
superar una prueba;B2
superficial;B2
superficie;B1
supermercado;A1
superpoblación;B2
superpoblado;B2
suplemento;B1
suplemento cultural;B1
suplemento de economía;B1
supositorio;B2
sur;A1
suroeste;A2
surrealismo;B2
surrealista;B2
susceptible;B2
suscribirse;B2
suscribirse a un periódico;B2
suscribirse a una revista;B2
suspender;A2
suspender un control;B1
suspender un examen;A2
suspender un examen oral;B1
suspender un test escrito;B1
suspenso;B1
sustancia;B2
sustentable;B2
sustituir;B2
sustituto;B2
sustraer;B2
táctica;B2
té;A1
técnica;B2
técnica de análisis;B2
técnica de estudio;B2
técnico;B2
tímido;B2
tío;A1
típico;B1
título;B2
túnel;B1
tóxico;B1
tabique;B2
tabla;B1
tabla de embutidos;B1
tabla de planchar;B1
tablero;B1
tac;B2
tacón;B1
tacaño;B2
tacto;B2
tala;B2
talar;B2
talar un árbol;B2
talento;B2
talentoso;B2
talla;B2
tallado;B2
tallar;B2
taller;B2
talonario;B2
talonario de cheques;B2
tambor;B1
tango;A2
tanque;B2
tanto gusto;A1
tapón;B2
tapón de botella;B2
tapa;A2
tapar;B2
tapear;B2
tapete;B2
taquilla;B2
tardar;B1
tarea;A2
tarea doméstica;B1
tarifa;B1
tarifa de celular;B1
tarifa plana;B2
tarima;B2
tarjeta;A1
tarjeta de crédito;B1
tarjeta de embarque;B1
tarjeta de estudiante;A2
tarjeta de la biblioteca;A2
tarjeta de móvil;B1
tarjeta de memoria;B1
tarjeta de teléfono;B1
tarjeta de visita;A2
tarjeta extraíble;B2
tarjeta telefónica;A2
tarrina;B1
tarrina de mantequilla;B1
tarro;B1
tarro de mermelada;B1
tarta;A2
tarta de chocolate;A2
tarta de crema;A2
tarta de manzana;A2
tarta nupcial;B2
tatarabuelo;B2
tataranieto;B2
taxi;A1
taxista;A1
tazón;B2
taza;A2
taza de café;B1
