Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
arena,B1,2,74564,2.6822595354326485e-05,4.3122146339919e-05,"(6, 17, 11.5, 4, 11, 7.5)",759.4444444444445,74564,0.010185135513712307,0.0036728330399518486,"(2.5555555555555554, 25.22222222222222, 8.85142173672101, 1.6666666666666667, 15, 5.323501839720657)"
argentino,A1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
argumento,B2,4,74564,5.364519070865297e-05,0.00014570425182088923,"(8, 12, 9.5, 4, 8, 6.0)",563.9285714285714,74564,0.007563013940085985,0.0030331055658755746,"(4.357142857142857, 23.214285714285715, 9.391082973616163, 2.642857142857143, 13.428571428571429, 5.332856457989026)"
arma,A2,5,74564,6.705648838581621e-05,0.00015457286117117456,"(6, 13, 10.6, 5, 9, 6.8)",530.125,74564,0.007109664181106164,0.0027390209297837678,"(4.25, 23.3125, 9.430225556402744, 2.1875, 13.5, 5.3909274478122855)"
armario,A1,9,74564,0.00012070167909446918,0.00014566017145790247,"(6, 23, 12.333333333333334, 4, 7, 5.888888888888889)",458.0357142857143,74564,0.0061428533110578065,0.002434382656376725,"(4.642857142857143, 24.285714285714285, 10.422753235885587, 2.5357142857142856, 12.464285714285714, 5.475246915351512)"
armario de baño,A1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
armarse un lío,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
armonía,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aroma,A2,2,74564,2.6822595354326485e-05,4.8343955978097005e-05,"(7, 16, 11.5, 4, 5, 4.5)",816.7777777777778,74564,0.010954049913869666,0.003957837502818677,"(2.888888888888889, 26.555555555555557, 9.19868528854849, 1.5555555555555556, 14.555555555555555, 5.13505210702113)"
aroma relajante,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arquitecto,A2,1,74564,1.3411297677163242e-05,2.41913891898469e-05,"(12, 12, 12.0, 6, 6, 6.0)",1155.4,74564,0.01549541333619441,0.0056200033445265975,"(2, 28.8, 8.81369651296632, 1.8, 16.4, 4.9303124443612365)"
arquitectura,B1,3,74564,4.0233893031489726e-05,6.952147327380714e-05,"(9, 15, 12.0, 4, 6, 5.0)",965.8333333333334,74564,0.012953078339860166,0.004745245469867221,"(2.5, 27.833333333333332, 9.423272735164241, 1.6666666666666667, 15.666666666666666, 4.969704814745475)"
arrancar,B2,1,74564,1.3411297677163242e-05,1.9147317525684346e-05,"(9, 9, 9.0, 5, 5, 5.0)",1014.1666666666666,74564,0.013601291060923055,0.0038547455097028985,"(3, 26.166666666666668, 9.046234775571303, 2, 14.666666666666666, 4.927565148248601)"
