Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
índice de mortalidad,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
índice de natalidad,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
índice de población,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
íntimo,B2,2,73639,2.7159521449232066e-05,0.00012847797966981887,"(4, 9, 6.5, 6, 9, 7.5)",403.375,73639,0.005477735982291992,0.002322013933502258,"(5, 19.75, 9.507176600635127, 4, 12.625, 6.7986520996950315)"
íntimo amigo,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
írsele el santo al cielo,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
óleo,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ópera,A2,2,73639,2.7159521449232066e-05,0.00019653629051117548,"(9, 9, 9.0, 4, 6, 5.0)",561.4545454545455,73639,0.0076244183850207835,0.0035233003822307736,"(3.5454545454545454, 24.727272727272727, 9.425661898561671, 2.090909090909091, 14.090909090909092, 5.607617135485898)"
órgano,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
órgano sensorial,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
a cobro revertido,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
a disgusto,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
a fuego lento,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
a hombros,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
a la derecha,A1,3,73639,4.0739282173848094e-05,8.389047432630246e-05,"(6, 14, 9.0, 2, 7, 4.666666666666667)",644.3333333333334,73639,0.00874989249356093,0.0033101061505383753,"(5.5, 21.416666666666668, 9.899015377438523, 2.8333333333333335, 12.416666666666666, 5.434532406121731)"
a la derecha de,A1,1,73639,1.3579760724616033e-05,1.8280311678617876e-05,"(7, 7, 7.0, 7, 7, 7.0)",797.5,73639,0.010829859177881285,0.004411499964251861,"(3.25, 23.75, 9.037246249912709, 2.75, 15.25, 6.1371296164049)"
a la izquierda,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
a la izquierda de,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
a la plancha,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
a máquina,B2,1,73639,1.3579760724616033e-05,6.965496525689874e-05,"(4, 4, 4.0, 4, 4, 4.0)",617.1666666666666,73639,0.008380975660542194,0.004611299041765402,"(2.3333333333333335, 27.333333333333332, 9.08164943852438, 1.3333333333333333, 16.333333333333332, 5.366555615191952)"
a mano,B2,1,73639,1.3579760724616033e-05,5.005207089560289e-06,"(19, 19, 19.0, 7, 7, 7.0)",533.2,73639,0.007240728418365269,0.003853336128609702,"(3, 29.6, 10.512194753590881, 2, 16.2, 5.9454070532799905)"
a medias,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
a ordenador,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
a pie,A1,12,73639,0.00016295712869539237,7.904382033811132e-05,"(5, 25, 12.416666666666666, 2, 10, 6.416666666666667)",411.8421052631579,73639,0.005592717245795813,0.003017363472064626,"(3.289473684210526, 26.342105263157894, 10.177210106866974, 1.7894736842105263, 14.605263157894736, 5.658421895972759)"
a su cargo,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
a tiempo completo,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
a tiempo parcial,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
año lectivo,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
abandonar,B1,9,73639,0.00012221784652154428,0.000491907250229336,"(4, 18, 10.222222222222221, 2, 9, 5.333333333333333)",399.258064516129,73639,0.005421828983502343,0.002699752563640698,"(3.064516129032258, 24.06451612903226, 9.409482568967029, 2.129032258064516, 13.419354838709678, 5.456945935042255)"
abandonar los estudios,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
abdominales,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
abeja,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
abiertamente,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
abierto,A2,4,73639,5.431904289846413e-05,3.0332559701269452e-05,"(7, 20, 14.5, 8, 10, 8.75)",610.7857142857143,73639,0.008294323854013692,0.003912917989928495,"(2.7142857142857144, 27.5, 9.965335283742148, 1.5714285714285714, 15.857142857142858, 5.724018205634375)"
abogado,A1,1,73639,1.3579760724616033e-05,3.249833187309844e-05,"(6, 6, 6.0, 4, 4, 4.0)",561.8333333333334,73639,0.007629562233780108,0.003891919089700237,"(2.6666666666666665, 25.166666666666668, 9.108241250273737, 1.5, 13.333333333333334, 5.3164560289551845)"
abogado criminalista,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
abogado defensor,B2,1,73639,1.3579760724616033e-05,3.440999845386894e-05,"(6, 6, 6.0, 4, 4, 4.0)",703.1666666666666,73639,0.009548835082859173,0.005207348329898677,"(2, 29.5, 9.592929118353831, 1, 15.666666666666666, 5.522384572339559)"
abogado laboralista,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
abono orgánico,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
abortar,B2,1,73639,1.3579760724616033e-05,4.107746721363658e-05,"(5, 5, 5.0, 4, 4, 4.0)",574.3333333333334,73639,0.007799309242837808,0.0037815259102493923,"(3.3333333333333335, 24, 8.742252474402505, 2, 13.666666666666666, 5.792167696518811)"
aborto,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
